cell,axis,level,arm,n,n_bootstrap,min_nuisance,max_updates,procedure,type,event,time,group,reps,reps_with_ci,missing_ci,reps_attempted,reps_failed,completion,truth,bias,bias_mc_se,emp_sd,std_bias,mean_se,se_ratio,rmse,coverage,coverage_mc_se,mean_width,median_width,frac_outside_support,excludes_null,miss_left,miss_right,mean_eff_b,min_eff_b
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,risk,2,3.11961,1,150,71,79,150,0,1.0,0.2507271776773432,0.0008676751128908923,0.0034174758099616465,0.041855359713553426,0.02073032268337967,0.03832492198865721,0.9156514781127779,0.041724631285858106,0.9154929577464789,0.03300994345777757,0.15023093361615064,0.15281742368992252,0.0,,0.028169014084507043,0.056338028169014086,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.05105473147977381,0.9291834335267379,0.05481753257643432,0.9133333333333333,0.022971802360801027,0.20013086988144002,0.19792361929445576,0.0,,0.05333333333333334,0.03333333333333333,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.05138864974266393,1.0329592024941991,0.049737178489387315,0.94,0.019390719429665325,0.2014398054195296,0.20140922628373373,0.0,,0.04666666666666667,0.013333333333333334,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logitwald,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.05105473147977381,0.9291834335267379,0.05481753257643432,0.92,0.022150996967781528,0.19753812263583198,0.19541311821582213,0.0,,0.04666666666666667,0.03333333333333333,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logitwald,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.05138864974266393,1.0329592024941991,0.049737178489387315,0.9533333333333334,0.017221863795553384,0.19877434599269767,0.19876394136439512,0.0,,0.03333333333333333,0.013333333333333334,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.050330378103462914,0.9160003819705098,0.05481753257643432,0.9066666666666666,0.023751803050466473,0.19729145682214133,0.19458381516412732,0.0,,0.05333333333333334,0.04,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.04940881015359954,0.9931626027931466,0.049737178489387315,0.9533333333333334,0.017221863795553384,0.19367897684006408,0.1945131397009017,0.0,,0.02666666666666667,0.02,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_all,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.050330378103462914,0.9160003819705098,0.05481753257643432,0.9266666666666666,0.02128466671190877,0.19729145682214133,0.19458381516412732,0.0,,0.03333333333333333,0.04,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_all,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.04940881015359954,0.9931626027931466,0.049737178489387315,0.92,0.022150996967781528,0.19367897684006408,0.19451313970090167,0.0,,0.06,0.02,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_convfilter,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.05031630383296157,0.9157442337427201,0.05481753257643432,0.9066666666666666,0.023751803050466473,0.1972362866955587,0.19458381516412732,0.0,,0.05333333333333334,0.04,99.86666666666666,85.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_convfilter,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.049401885285037216,0.993023406555391,0.049737178489387315,0.9533333333333334,0.017221863795553384,0.19365183185410442,0.1945131397009017,0.0,,0.02666666666666667,0.02,99.90666666666667,89.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_convfilter,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.05031630383296157,0.9157442337427201,0.05481753257643432,0.9266666666666666,0.02128466671190877,0.1972362866955587,0.19458381516412732,0.0,,0.03333333333333333,0.04,99.86666666666666,85.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_convfilter,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.049401885285037216,0.993023406555391,0.049737178489387315,0.92,0.022150996967781528,0.19365183185410442,0.19451313970090167,0.0,,0.06,0.02,99.90666666666667,89.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,bca_convfilter,risk,2,8.608445,0,150,150,0,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.04993220096517843,0.9087536569407327,0.05481753257643432,0.9266666666666666,0.02128466671190877,0.1957306311211317,0.19347372765579834,0.0,,0.04,0.03333333333333333,99.86666666666666,85.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,bca_convfilter,risk,2,8.608445,1,150,150,0,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.049436208806298294,0.9937133409538658,0.049737178489387315,0.94,0.019390719429665325,0.19378637758509304,0.19334288250654413,0.0,,0.04666666666666667,0.013333333333333334,99.90666666666667,89.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_dropmode1,risk,2,8.608445,0,150,71,79,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.04754966640942056,0.8653921197266502,0.05481753257643432,0.8873239436619719,0.03752560865804668,0.18639126727871655,0.18580825581214316,0.0,,0.09859154929577464,0.014084507042253521,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_dropmode1,risk,2,8.608445,1,150,71,79,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.04717249964937126,0.9482107014191118,0.049737178489387315,0.9295774647887324,0.030364731614087568,0.18491280074699198,0.1841376502669934,0.0,,0.056338028169014086,0.014084507042253521,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_dropmode1,risk,2,8.608445,0,150,71,79,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.04754966640942056,0.8653921197266502,0.05481753257643432,0.9014084507042254,0.03537948313367657,0.18639126727871655,0.18580825581214322,0.0,,0.07042253521126761,0.028169014084507043,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_dropmode1,risk,2,8.608445,1,150,71,79,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.04717249964937126,0.9482107014191118,0.049737178489387315,0.9154929577464789,0.03300994345777757,0.18491280074699198,0.18413765026699336,0.0,,0.056338028169014086,0.028169014084507043,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_strict,risk,2,8.608445,0,150,71,79,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.04754966640942056,0.8653921197266502,0.05481753257643432,0.8873239436619719,0.03752560865804668,0.18639126727871655,0.18580825581214316,0.0,,0.09859154929577464,0.014084507042253521,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_strict,risk,2,8.608445,1,150,71,79,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.04717249964937126,0.9482107014191118,0.049737178489387315,0.9295774647887324,0.030364731614087568,0.18491280074699198,0.1841376502669934,0.0,,0.056338028169014086,0.014084507042253521,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,risk,2,8.608445,0,150,71,79,150,0,1.0,0.44991272222109413,0.002459139159120889,0.004486306168330853,0.054945804711556634,0.0447557219705923,0.04754966640942056,0.8653921197266502,0.05481753257643432,0.9014084507042254,0.03537948313367657,0.18639126727871655,0.18580825581214322,0.0,,0.07042253521126761,0.028169014084507043,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,risk,2,8.608445,1,150,71,79,150,0,1.0,0.5279503697919599,0.003915006533776217,0.004061985866630894,0.04974896357821307,0.07869523809518607,0.04717249964937126,0.9482107014191118,0.049737178489387315,0.9154929577464789,0.03300994345777757,0.18491280074699198,0.18413765026699336,0.0,,0.056338028169014086,0.028169014084507043,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,rr,1,0.477676,-1,113,113,0,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,2.9463011172133355,0.5685328223692316,5.82033284377994,0.5929203539823009,0.046216670154175514,11.549288154696523,2.1402033503254927,,,0.0,0.40707964601769914,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logwald,rr,1,0.477676,-1,113,113,0,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,2.9463011172133355,0.5685328223692316,5.82033284377994,0.504424778761062,0.047034201577048206,20.286725684550344,4.893660602655984,,,0.25663716814159293,0.23893805309734514,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,rr,1,0.477676,-1,113,113,0,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,6.641149356756074,1.2815089963185005,5.82033284377994,0.831858407079646,0.03518220558503921,26.032827110386503,13.416621898723,,,0.13274336283185842,0.035398230088495575,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_all,rr,1,0.477676,-1,113,113,0,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,6.641149356756076,1.281508996318501,5.82033284377994,0.5752212389380531,0.046500715116075474,26.03282711038651,13.416621898723,,,0.0,0.4247787610619469,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_convfilter,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.7251093553671956,0.13992068425210993,5.82033284377994,0.8918918918918919,0.05104866387043433,2.8423764427455174,2.3123208122752565,,,0.10810810810810811,0.0,36.9,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_convfilter,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.7251093553671956,0.13992068425210993,5.82033284377994,0.8378378378378378,0.06059738539651173,2.8423764427455174,2.3123208122752565,,,0.02702702702702703,0.13513513513513514,36.9,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,bca_convfilter,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.6724826176889004,0.12976556890102686,5.82033284377994,0.8648648648648649,0.05620272917946338,2.636083421798926,2.0048112909721922,,,0.13513513513513514,0.0,36.9,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_dropmode1,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.714160278906798,0.1378078963547704,5.82033284377994,0.8918918918918919,0.05104866387043433,2.7994568516928084,2.3250705327002743,,,0.10810810810810811,0.0,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_dropmode1,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.714160278906798,0.1378078963547704,5.82033284377994,0.8378378378378378,0.06059738539651173,2.7994568516928084,2.3250705327002743,,,0.02702702702702703,0.13513513513513514,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_strict,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.714160278906798,0.1378078963547704,5.82033284377994,0.8918918918918919,0.05104866387043433,2.7994568516928084,2.3250705327002743,,,0.10810810810810811,0.0,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,rr,1,0.477676,-1,113,37,76,150,0,0.7533333333333333,0.5477118543016556,2.694035052000136,0.48750869544422804,5.1822885175481925,0.5198543158833462,0.714160278906798,0.1378078963547704,5.82033284377994,0.8378378378378378,0.06059738539651173,2.7994568516928084,2.3250705327002743,,,0.02702702702702703,0.13513513513513514,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,rr,1,3.11961,-1,150,150,0,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.6091376619280796,0.8338915443779025,0.749830581798716,0.8533333333333334,0.028885469883150078,2.3877757580119434,1.5086495423835762,,,0.0,0.14666666666666667,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logwald,rr,1,3.11961,-1,150,150,0,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.6091376619280796,0.8338915443779025,0.749830581798716,0.94,0.019390719429665325,3.9301472447078276,2.0751232274596276,,,0.02,0.04,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,rr,1,3.11961,-1,150,150,0,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,3.248135239039732,4.446601614252068,0.749830581798716,0.9133333333333333,0.022971802360801027,12.732456170866548,2.2079252979986483,,,0.02,0.06666666666666667,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_all,rr,1,3.11961,-1,150,150,0,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,3.2481352390397324,4.446601614252069,0.749830581798716,0.7466666666666667,0.03551108329855676,12.73245617086655,2.2079252979986483,,,0.0,0.25333333333333335,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_convfilter,rr,1,3.11961,-1,150,143,7,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.6686252368882935,0.915328284962703,0.749830581798716,0.9370629370629371,0.02030811423588158,2.6209627669112345,2.1342454176449466,,,0.02097902097902098,0.04195804195804196,78.84,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_convfilter,rr,1,3.11961,-1,150,143,7,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.6686252368882935,0.915328284962703,0.749830581798716,0.7272727272727273,0.03724302229085012,2.6209627669112345,2.134245417644947,,,0.006993006993006993,0.26573426573426573,78.84,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,bca_convfilter,rr,1,3.11961,-1,150,143,7,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.637558924766214,0.8727994173310288,0.749830581798716,0.8601398601398601,0.029004374053836074,2.4991850611277227,1.975848433468215,,,0.06293706293706294,0.07692307692307693,78.84,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_dropmode1,rr,1,3.11961,-1,150,71,79,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.5453829843406403,0.7466132657923598,0.749830581798716,0.9577464788732394,0.0238741303445037,2.137862014177254,1.6904544933952101,,,0.014084507042253521,0.028169014084507043,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_dropmode1,rr,1,3.11961,-1,150,71,79,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.5453829843406403,0.7466132657923598,0.749830581798716,0.7464788732394366,0.051628162017765496,2.137862014177254,1.6904544933952101,,,0.0,0.2535211267605634,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_strict,rr,1,3.11961,-1,150,71,79,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.5453829843406403,0.7466132657923598,0.749830581798716,0.9577464788732394,0.0238741303445037,2.137862014177254,1.6904544933952101,,,0.014084507042253521,0.028169014084507043,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,rr,1,3.11961,-1,150,71,79,150,0,1.0,0.5421801026145118,0.17946639335367748,0.059643106064785005,0.7304758826671002,0.24568421437599428,0.5453829843406403,0.7466132657923598,0.749830581798716,0.7464788732394366,0.051628162017765496,2.137862014177254,1.6904544933952101,,,0.0,0.2535211267605634,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.3307422972726251,0.7636844361067997,0.43545371550058654,0.8533333333333334,0.028885469883150078,1.2964859816367706,1.0693879120240504,,,0.0,0.14666666666666667,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logwald,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.3307422972726251,0.7636844361067997,0.43545371550058654,0.94,0.019390719429665325,1.6020253494381738,1.3244149561224523,,,0.02666666666666667,0.03333333333333333,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.9406338892000295,2.171924991693908,0.43545371550058654,0.9066666666666666,0.023751803050466473,3.687217090939795,1.3718184158190678,,,0.02666666666666667,0.06666666666666667,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_all,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.9406338892000295,2.171924991693908,0.43545371550058654,0.8066666666666666,0.03224443678688936,3.687217090939795,1.3718184158190678,,,0.0,0.19333333333333333,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_convfilter,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.44652042565366656,1.0310162996612664,0.43545371550058654,0.9066666666666666,0.023751803050466473,1.7503279052853626,1.3565254908460025,,,0.02666666666666667,0.06666666666666667,96.33333333333333,63.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_convfilter,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.44652042565366656,1.0310162996612664,0.43545371550058654,0.7933333333333333,0.033061110644336145,1.7503279052853626,1.3565254908460027,,,0.0,0.20666666666666667,96.33333333333333,63.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,bca_convfilter,rr,1,8.608445,-1,150,150,0,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.43143377331517657,0.9961811978951257,0.43545371550058654,0.9,0.02449489742783178,1.6911893148239279,1.2352927041131505,,,0.02666666666666667,0.07333333333333333,96.33333333333333,63.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_dropmode1,rr,1,8.608445,-1,150,71,79,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.39059755174156446,0.9018903040410801,0.43545371550058654,0.9436619718309859,0.027364018409871668,1.5311142677259733,1.2578032937392434,,,0.014084507042253521,0.04225352112676056,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_dropmode1,rr,1,8.608445,-1,150,71,79,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.39059755174156446,0.9018903040410801,0.43545371550058654,0.7887323943661971,0.04844535246297056,1.5311142677259733,1.2578032937392434,,,0.0,0.2112676056338028,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_strict,rr,1,8.608445,-1,150,71,79,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.39059755174156446,0.9018903040410801,0.43545371550058654,0.9436619718309859,0.027364018409871668,1.5311142677259733,1.2578032937392434,,,0.014084507042253521,0.04225352112676056,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,rr,1,8.608445,-1,150,71,79,150,0,1.0,0.5332209357333122,0.05749312200054035,0.03536145849298336,0.43308764934207916,0.13275170069587638,0.39059755174156446,0.9018903040410801,0.43545371550058654,0.7887323943661971,0.04844535246297056,1.5311142677259733,1.2578032937392434,,,0.0,0.2112676056338028,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.2099147367527823,0.8822999089375573,1.428559134754127,0.9066666666666666,0.023751803050466473,4.742778616799428,3.2516602536475814,,,0.0,0.09333333333333334,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logwald,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.2099147367527823,0.8822999089375573,1.428559134754127,0.9733333333333334,0.013154354299509981,6.9554615605574535,4.1321397284190216,,,0.02,0.006666666666666667,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,4.826136144701941,3.5193384720801357,1.428559134754127,0.9333333333333333,0.02036700308869262,18.918106056205584,6.868819504557587,,,0.05333333333333334,0.013333333333333334,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_all,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,4.826136144701941,3.5193384720801357,1.428559134754127,0.82,0.03136877428271625,18.918106056205584,6.868819504557587,,,0.0,0.18,100.0,100.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_convfilter,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.3568535221818427,0.9894513247070679,1.428559134754127,0.9533333333333334,0.017221863795553384,5.318768071545462,4.5356228223209225,,,0.04,0.006666666666666667,91.92666666666666,35.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_convfilter,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.356853522181843,0.989451324707068,1.428559134754127,0.7866666666666666,0.03344868928395872,5.318768071545463,4.5356228223209225,,,0.013333333333333334,0.2,91.92666666666666,35.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,bca_convfilter,rr,2,0.477676,-1,150,150,0,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.3683063778273905,0.9978030318036039,1.428559134754127,0.9133333333333333,0.022971802360801027,5.363662440716282,4.513120317590396,,,0.06,0.02666666666666667,91.92666666666666,35.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_dropmode1,rr,2,0.477676,-1,150,71,79,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.0834411981721126,0.790072260010643,1.428559134754127,0.971830985915493,0.019635954637023313,4.247011455568528,3.841699886426917,,,0.014084507042253521,0.014084507042253521,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_dropmode1,rr,2,0.477676,-1,150,71,79,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.0834411981721124,0.7900722600106428,1.428559134754127,0.7464788732394366,0.051628162017765496,4.247011455568527,3.841699886426917,,,0.028169014084507043,0.22535211267605634,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_strict,rr,2,0.477676,-1,150,71,79,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.0834411981721126,0.790072260010643,1.428559134754127,0.971830985915493,0.019635954637023313,4.247011455568528,3.841699886426917,,,0.014084507042253521,0.014084507042253521,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,basic_strict,rr,2,0.477676,-1,150,71,79,150,0,1.0,1.2179999317966068,0.41569440754822656,0.11196773747401942,1.371319122326251,0.3031346976647267,1.0834411981721124,0.7900722600106428,1.428559134754127,0.7464788732394366,0.051628162017765496,4.247011455568527,3.841699886426917,,,0.028169014084507043,0.22535211267605634,27.62,0.0
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,wald,rr,2,3.11961,-1,150,150,0,150,0,1.0,1.2009172797345786,0.04581753243256632,0.02649804696648723,0.3245334712409869,0.14117968250659688,0.3176619940290452,0.9788265993468539,0.3266788541379677,0.9066666666666666,0.023751803050466473,1.2452121351082126,1.2186996180514864,,,0.0,0.09333333333333334,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,logwald,rr,2,3.11961,-1,150,150,0,150,0,1.0,1.2009172797345786,0.04581753243256632,0.02649804696648723,0.3245334712409869,0.14117968250659688,0.3176619940290452,0.9788265993468539,0.3266788541379677,0.9533333333333334,0.017221863795553384,1.2992852248872482,1.2635872866364446,,,0.013333333333333334,0.03333333333333333,,
B_RA2_n250_correct,rare,RA2,correct,250,100,0.01,200,pct_all,rr,2,3.11961,-1,150,150,0,150,0,1.0,1.2009172797345786,0.04581753243256632,0.02649804696648723,0.3245334712409869,0.14117968250659688,0.34410168163924393,1.0602964320550048,0.3266788541379677,0.9466666666666667,0.018346459947155818,1.3488538060651714,1.2558928000174134,,,0.02666666666666667,0.02666666666666667,100.0,100.0
